Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS5490RES200mN1618600E709600,0,CRS5490RES1000mN1618000E709000,0,CRS5490RES200mN1618600E709600,1019249,110,27,3,25,12,3211608.2,3849,46,10,0,3,4,49,0,0,3,3,9,9,5,29,29,8,12,2,1,5,56,97209
CRS5490RES200mN1618600E709800,0,CRS5490RES1000mN1618000E709000,0,CRS5490RES200mN1618600E709800,1019235,73.5,6,3,21,4,2554164.3,3108,5,22,1,9,6,11,0,0,6,3,8,0.5,6,15,15,8,11,1,0,2,27,97209
CRS5490RES200mN1618600E710000,0,CRS5490RES1000mN1618000E710000,0,CRS5490RES1000mN1618000E710000,1019308,67.5,15,2,22,8,1749799.2,3128,10,24,0,5,9,20,0,0,0,1,2,1,5.5,15,9,14,17,2,1,5,34,97209
CRS5490RES200mN1618600E710200,0,CRS5490RES1000mN1618000E710000,0,CRS5490RES1000mN1618000E710000,1019307,63,10,2,16,9,1349168,2445,13,15,0,3,13,12,0,0,1,1,2,6,7,8,12,7,12,7,0,7,28,97209
CRS5490RES200mN1618600E710800,0,CRS5490RES1000mN1618000E710000,0,CRS5490RES1000mN1618000E710000,1019315,310,85,3,93,47,7725769.1,9571,146,27,0,0,32,141,0,0,22,6,17.5,30.5,23,60,87,31,27,6,0,22,173,97209
CRS5490RES200mN1618600E711000,1,CRS5490RES1000mN1618000E711000,0,CRS5490RES1000mN1618000E711000,1019295,14,1.5,0.5,3.2,0.8,290164,498.6,0.4,5,0.2,1.2,1.7,2.3,0,0,0.3,0,1.6,0.8,0.8,2.2,2.7,1.9,2.9,0.8,0,2.2,5.4,97209
CRS5490RES200mN1618600E711600,1,CRS5490RES1000mN1618000E711000,0,CRS5490RES1000mN1618000E711000,1019295,10,1.1,0.4,2.3,0.6,207260,356.2,0.2,3.6,0.1,0.8,1.2,1.7,0,0,0.3,0,1.1,0.6,0.6,1.6,1.9,1.3,2,0.6,0,1.6,3.8,9721397209
CRS5490RES200mN1618600E711800,1,CRS5490RES1000mN1618000E711000,0,CRS5490RES1000mN1618000E711000,1019295,16.5,1.8,0.6,3.8,1,341979,587.7,0.4,5.9,0.2,1.4,2,2.7,0,0,0.4,0,1.9,1,1,2.6,3.1,2.2,3.3,1,0,2.6,6.3,97213
CRS5490RES200mN1618600E712000,0,CRS5490RES1000mN1618000E712000,0,CRS5490RES1000mN1618000E712000,1019367,52,3,3,0,1,1163364.9,1381.9,8,9,0,0,8,8,1,0,3,3,9,6,3,15,11,1,1,0,0,2,17,97213
CRS5490RES200mN1618600E712400,0,CRS5490RES1000mN1618000E712000,0,CRS5490RES1000mN1618000E712000,1019375,68.5,15,0,20,7,1640611.8,3265,12,23,0,12,3,20,0,0,0,1,1.5,3,6,9,16,16,2,14,0,12,35,97213
CRS5490RES200mN1618600E712600,0,CRS5490RES1000mN1618000E712000,0,CRS5490RES1000mN1618000E712000,1019372,55.5,10,2,14,4,945681.8,1701,4,19,0,11,4,8,0,0,1,0,2.5,7,4,4,16,5,10,6,0,9,23,97213
CRS5490RES200mN1618600E712800,0,CRS5490RES1000mN1618000E712000,0,CRS5490RES1000mN1618000E712000,1019365,33.5,3,0,8,5,899104.1,1508.9,9,6,0,0,8,6,1,0,0.5,1,2,3,3,6,8,4,6,0,0,2,15,97213
CRS5490RES200mN1618600E713000,0,CRS5490RES1000mN1618000E713000,0,CRS5490RES1000mN1618000E713000,1019352,46,15,1,6,7,1311519.8,1828.6,24,4,0,0,0,26,2,0,3,0,4,2,3,8,16,5,5,0,0,1,28,97213
CRS5490RES200mN1618600E713200,0,CRS5490RES1000mN1618000E713000,0,CRS5490RES1000mN1618000E713000,1019346,35,6,2,10,2,1115770.1,2079,2,13,0,0,8,7,0,0,1,1,4,4,0,5,7,1,9,3,0,2,15,97213
CRS5490RES200mN1618600E713400,0,CRS5490RES1000mN1618000E713000,0,CRS5490RES1000mN1618000E713000,1019348,37.5,6,1,14,3,1189280.1,2106.9,6,11,0,0,5,11,1,0,2,0,2,4.5,2,3,9,5,9,1,0,1,17,97213
CRS5490RES200mN1618600E713600,0,CRS5490RES1000mN1618000E713000,0,CRS5490RES1000mN1618000E713000,1019355,82.5,12,1,25,4,2334659.7,3966,14,23,0,1,23,8,5,0,2,3,4.5,6,2,12,12,1,32,7,1,5,37,97213
CRS5490RES200mN1618600E713800,0,CRS5490RES1000mN1618000E713000,0,CRS5490RES1000mN1618000E713000,1019358,95,20,3,27,4,2190596.7,4213,11,33,3,16,8,17,0,0,3,0,2,7,5,6,26,13,16,17,0,10,44,97213
CRS5490RES200mN1618600E714000,0,CRS5490RES1000mN1618000E714000,0,CRS5490RES1000mN1618000E714000,1019413,108,11,5,20,9,2339623.7,3825.6,10,32,5,13,7,15,2,0,6,3,11,9,4,16,20,14,15,9,1,9,42,97213
CRS5490RES200mN1618600E714200,0,CRS5490RES1000mN1618000E714000,0,CRS5490RES1000mN1618000E714000,1019415,94.5,34,4,35,7,1627494,3994.4,11,41,5,14,5,16,12,0,0,1,4,8.5,3,5,20,27,18,7,1,24,52,97213
CRS5490RES200mN1618600E714400,0,CRS5490RES1000mN1618000E714000,0,CRS5490RES1000mN1618000E714000,1019406,66,14,3,15,0,1455560.4,2398,19,11,0,3,11,16,0,0,1,4,5,2,3,9,17,7,14,4,0,3,30,97213
CRS5490RES200mN1618600E714600,0,CRS5490RES1000mN1618000E714000,0,CRS5490RES1000mN1618000E714000,1019410,86,13,2,17,10,1983889.4,3275.8,23,15,0,0,20,16,2,0,4,1,9,12,5,14,16,7,15,3,0,5,38,97213
CRS5490RES200mN1618600E714800,1,CRS5490RES1000mN1618000E714000,0,CRS5490RES1000mN1618000E714000,1019399,15,2.4,0.3,4.2,1.1,357225.1,616.8,2.6,4.2,0.8,1,2.4,2.6,0,0,0.5,0.5,0,1.6,1.1,2.6,2.9,2.1,1.1,2.6,0,2.4,6.8,97213
CRS5490RES200mN1618600E715400,1,CRS5490RES1000mN1618000E715000,0,CRS5490RES1000mN1618000E715000,1019382,4,0.6,0,1,0.1,105874.5,176.9,0.2,1.5,0,0,0,1.6,0.1,0,0.2,0,0.5,0.2,0,0.7,0.9,0.7,0.6,0.2,0,0.2,1.7,97213
CRS5490RES200mN1618600E715600,1,CRS5490RES1000mN1618000E715000,0,CRS5490RES1000mN1618000E715000,1019382,11,1.6,0.1,2.7,0.3,291154.8,486.4,0.7,4.1,0,0,0.1,4.5,0.2,0,0.6,0.1,1.3,0.7,0,2,2.5,1.8,1.6,0.4,0,0.5,4.8,97213
CRS5490RES200mN1618600E715800,0,CRS5490RES1000mN1618000E715000,0,CRS5490RES1000mN1618000E715000,1019387,318,62,4,35,49,6850626.8,11497.5,105,47,0,0,0,10,142,0,26,7,26,42,20,80,76,19,15,6,1,32,152,97213
CRS5490RES200mN1618600E716000,0,CRS5490RES1000mN1618000E716000,0,CRS5490RES1000mN1618000E716000,1019429,83,17,3,9,8,2245831.4,2982.4,26,14,0,1,1,31,7,0,4,1,4,8,8,27,15,10,6,0,0,3,40,97213
CRS5490RES200mN1618600E716200,0,CRS5490RES1000mN1618000E716000,0,CRS5490RES1000mN1618000E716000,1019424,44,3,2,9,1,882509.5,1442,3,12,0,3,3,9,0,0,1,0,1,3,2,5,14,7,9,2,0,5,15,97213
CRS5490RES200mN1618600E716400,1,CRS5490RES1000mN1618000E716000,0,CRS5490RES1000mN1618000E716000,1019421,3,0.5,0.1,0.9,0.2,70158.6,115.2,0.1,1.1,0,0.1,0.2,0.9,0,0,0.1,0,0.1,0.4,0.3,0.3,0.9,0.4,0.4,0.1,0,0.4,1.2,97213
CRS5490RES200mN1618600E717200,1,CRS5490RES1000mN1618000E717000,0,CRS5490RES1000mN1618000E717000,1019418,3,0.4,0,0.8,0.1,74633.6,160.7,0.4,0.9,0.1,0,0.3,0.9,0,0,0,0,0,0.1,0.2,0.6,0.3,1,0.7,0.1,0,0.1,1.3,97213
CRS5490RES200mN1618600E718400,0,CRS5490RES1000mN1618000E718000,0,CRS5490RES1000mN1618000E718000,1019453,39.5,8,1,9,5,802380.4,1495.9,7,12,1,3,9,5,1,0,1,0,4,4,0,5,10,7,5,3,0.5,6,19,97213
CRS5490RES200mN1618600E718600,0,CRS5490RES1000mN1618000E718000,0,CRS5490RES1000mN1618000E718000,1019454,62,7,2,13,3,1349200.8,1720.7,3,19,0,9,4,8,1,0,2,1,5,2,4,6,17,9,12,4,0,8,22,97213
CRS5490RES200mN1618600E718800,0,CRS5490RES1000mN1618000E718000,0,CRS5490RES1000mN1618000E718000,1019456,76,6,1,21,8,1368625.7,2605,5,25,1,6,5,18,0,0,5,2,4,3,9,11,18,12,5,7,0,5,30,97213
CRS5490RES200mN1618600E719000,0,CRS5490RES1000mN1618000E719000,0,CRS5490RES1000mN1618000E719000,1019466,127,31,4,37,13,2250156,4636.9,9,53,1,3,4,7,47,0,3,1,3,12,16,13,35,22,18,4,0,25,62,97213
CRS5490RES200mN1618600E719200,0,CRS5490RES1000mN1618000E719000,0,CRS5490RES1000mN1618000E719000,1019464,44,9,1,4,6,1045960,1348,20,2,0,1,1,20,0,0,3,0,3,4,4,15,13,0,1,1,0,3,22,97213
CRS5490RES200mN1618600E719400,0,CRS5490RES1000mN1618000E719000,0,CRS5490RES1000mN1618000E719000,1019463,46,7,0,17,4,1671269.7,2276.7,2,19,0,0,2,17,2,0,1,0,4,2,5,4,16,9,5,0,0,0,21,97213
CRS5490RES200mN1618600E719600,0,CRS5490RES1000mN1618000E719000,0,CRS5490RES1000mN1618000E719000,1019465,68,6,4,18,6,2131859.4,3100,4,22,0,1,2,23,0,0,3,1,4,11,4,9,20,12,4,0,0,3,26,97213
CRS5490RES200mN1618600E719800,0,CRS5490RES1000mN1618000E719000,0,CRS5490RES1000mN1618000E719000,1019461,51,3,3,12,5,863011.3,1861.7,3,15,0,4,1,12,1,0,1,0,4,6,4,6,15,5,5,4,1,5,18,97213
CRS5490RES200mN1618600E720000,1,CRS5490RES1000mN1618000E720000,0,CRS5490RES1000mN1618000E720000,1019479,24,3.2,1,6.1,2.2,423556.6,823.8,1.8,8.4,0.1,1.5,4.1,4.1,0.4,0,0.5,0.2,1.2,2.7,1.5,1.7,6.1,3.8,4.1,2.1,0.1,3.8,10.2,97213
CRS5490RES200mN1618600E720200,1,CRS5490RES1000mN1618000E720000,0,CRS5490RES1000mN1618000E720000,1019479,12,1.6,0.5,3,1.1,211778.3,411.9,0.9,4.2,0.1,0.7,2,2.1,0.2,0,0.3,0.1,0.6,1.3,0.7,0.9,3,1.9,2.1,1.1,0,1.9,5.1,97213
CRS5490RES200mN1618600E720400,1,CRS5490RES1000mN1618000E720000,0,CRS5490RES1000mN1618000E720000,1019479,18,2.4,0.7,4.6,1.7,317667.5,617.9,1.3,6.3,0.1,1.1,3,3.1,0.3,0,0.4,0.2,0.9,2,1.1,1.3,4.5,2.9,3.1,1.6,0,2.9,7.6,97213
CRS5490RES200mN1618600E720600,1,CRS5490RES1000mN1618000E720000,0,CRS5490RES1000mN1618000E720000,1019479,10,1.3,0.4,2.5,0.9,176481.9,343.3,0.7,3.5,0,0.6,1.7,1.7,0.2,0,0.2,0.1,0.5,1.1,0.6,0.7,2.6,1.6,1.7,0.9,0,1.6,4.2,9721397222
CRS5490RES200mN1618600E721000,1,CRS5490RES1000mN1618000E721000,0,CRS5490RES1000mN1618000E721000,1019472,11,1.5,0.4,2.8,0.8,177008.6,341.4,0.2,4.3,0.3,1,1.3,1.8,0.1,0,0.2,0.1,0.4,0.7,0.5,1.5,3.4,1.5,1.7,1,0,1.8,4.5,9721097213
CRS5490RES200mN1618600E721200,1,CRS5490RES1000mN1618000E721000,0,CRS5490RES1000mN1618000E721000,1019472,8,1.1,0.3,2,0.6,128733.5,248.3,0.1,3.1,0.2,0.7,0.9,1.3,0.1,0,0.1,0,0.3,0.5,0.4,1.1,2.5,1.1,1.2,0.8,0,1.3,3.2,97210
CRS5490RES200mN1618600E721400,1,CRS5490RES1000mN1618000E721000,0,CRS5490RES1000mN1618000E721000,1019472,18,2.4,0.6,4.6,1.4,289650.5,558.6,0.3,7,0.5,1.6,2.1,2.9,0.2,0,0.3,0.1,0.7,1.2,0.9,2.4,5.5,2.4,2.8,1.7,0,3,7.3,97210
CRS5490RES200mN1618600E721600,1,CRS5490RES1000mN1618000E721000,0,CRS5490RES1000mN1618000E721000,1019472,6,0.8,0.2,1.5,0.5,96550.2,186.2,0.1,2.3,0.2,0.5,0.7,0.9,0.1,0,0.1,0,0.3,0.4,0.3,0.8,1.8,0.8,0.9,0.6,0,1,2.4,97210
CRS5490RES200mN1618600E721800,0,CRS5490RES1000mN1618000E721000,0,CRS5490RES1000mN1618000E721000,1019477,69.5,8,6,13,2,843925.5,1671.5,1,22,0,2,3,6,12,0,4.5,2,5,6,5,12,17,13,3,2,0,13,23,9721097222
CRS5490RES200mN1618600E722000,1,CRS5490RES1000mN1618000E722000,0,CRS5490RES1000mN1618000E722000,1019486,6,0.5,0.4,1.5,0.3,99063.8,155.3,0.2,1.7,0.2,0.2,0.2,1.3,0,0,0.1,0.1,0.5,0.5,0.5,0.9,1.5,0.8,0.7,0.4,0,0.9,1.9,9721097222
CRS5490RES200mN1618600E722200,1,CRS5490RES1000mN1618000E722000,0,CRS5490RES1000mN1618000E722000,1019486,32,2.4,2,8,1.8,528340.4,828.3,1.2,9.1,0.9,1.1,1.4,6.8,0.1,0,0.7,0.3,2.9,2.7,2.6,4.7,8.2,4.1,3.5,2.3,0,4.5,10.3,9721097222
CRS5490RES200mN1618600E722400,1,CRS5490RES1000mN1618000E722000,0,CRS5490RES1000mN1618000E722000,1019486,7,0.5,0.4,1.8,0.4,115574.5,181.2,0.3,2,0.2,0.2,0.3,1.5,0.1,0,0.2,0.1,0.6,0.6,0.6,1,1.8,0.9,0.7,0.5,0,1,2.3,9722297210
CRS5490RES200mN1618600E722600,1,CRS5490RES1000mN1618000E722000,0,CRS5490RES1000mN1618000E722000,1019486,11,0.8,0.7,2.8,0.6,181617,284.7,0.4,3.1,0.3,0.4,0.5,2.3,0,0,0.3,0.1,1,0.9,0.9,1.6,2.8,1.4,1.2,0.8,0,1.6,3.5,9721097222
CRS5490RES200mN1618600E722800,0,CRS5490RES1000mN1618000E722000,0,CRS5490RES1000mN1618000E722000,1019489,51,4,4,11,3,927433.6,1554,6,12,1,4,3,10,0,0,0,1,2,3,5,6,14,11,5,4,0,4,18,97210
CRS5490RES200mN1618600E723000,1,CRS5490RES1000mN1618000E723000,0,CRS5490RES1000mN1618000E723000,1019490,19,2.4,0.8,5.1,1,413349.4,678.5,1.8,5.9,0.1,0.7,1.5,4.6,0.8,0,0.7,0.7,1,1.1,1.3,2,5.4,3.1,3.5,0.2,0,1.7,7.7,97210
CRS5490RES200mN1618600E723200,0,CRS5490RES1000mN1618000E723000,0,CRS5490RES1000mN1618000E723000,1019493,45,5,1,10,3,795114.3,1409,14,4,0,1,3,14,0,0,1,2,3,5,2,12,9,7,3,1,0,7,18,97210
CRS5490RES200mN1618600E723400,1,CRS5490RES1000mN1618000E723000,0,CRS5490RES1000mN1618000E723000,1019490,20,2.5,0.8,5.4,1.1,435104.6,714.2,1.9,6.2,0.1,0.7,1.6,4.9,0.8,0,0.7,0.8,1,1.2,1.3,2.2,5.7,3.2,3.7,0.2,0,1.8,8.1,97210
CRS5490RES200mN1618600E723600,1,CRS5490RES1000mN1618000E723000,0,CRS5490RES1000mN1618000E723000,1019490,27,3.4,1.1,7.2,1.4,587391.3,964.2,2.6,8.3,0.1,1,2.1,6.6,1.1,0,1,1,1.4,1.6,1.8,2.9,7.7,4.3,5,0.3,0,2.4,10.9,97210
CRS5490RES200mN1618600E723800,0,CRS5490RES1000mN1618000E723000,0,CRS5490RES1000mN1618000E723000,1019491,22,7,0,6,1,415535,931,7,5,1,1,2,8,0,0,0,1,3,1,1,1,5,3,4,3,0,3,12,97210
CRS5490RES200mN1618600E724000,0,CRS5490RES1000mN1618000E724000,0,CRS5490RES1000mN1618000E724000,1019533,58,17,1,17,9,789489.9,2583.2,12,21,0,3,10,12,8,0,1,3,0,4,5,8,12,9,12,4,0,17,33,97210
CRS5490RES200mN1618600E724200,0,CRS5490RES1000mN1618000E724000,0,CRS5490RES1000mN1618000E724000,1019527,34.5,6,2,9,1,655275.8,1415,8,6,0,2,3,9,0,0,4.5,0,5,2,0,3,8,1,6,5,0,4,14,97210
CRS5490RES200mN1618600E724400,1,CRS5490RES1000mN1618000E724000,0,CRS5490RES1000mN1618000E724000,1019524,14,2.4,0.4,4.3,0.3,313154,562.7,1.5,4.7,0.1,1.5,1.8,2.7,0.1,0,0.1,0,0.6,1.6,0.9,0.2,4.6,2.8,2.5,0.7,0,2.1,6.2,97210
CRS5490RES200mN1618600E724800,1,CRS5490RES1000mN1618000E724000,0,CRS5490RES1000mN1618000E724000,1019524,8,1.3,0.3,2.4,0.2,178945.1,321.6,0.8,2.7,0.1,0.8,1,1.5,0.1,0,0.1,0,0.4,0.9,0.5,0.1,2.6,1.6,1.4,0.4,0,1.2,3.5,97210
CRS5490RES200mN1618600E725000,1,CRS5490RES1000mN1618000E725000,0,CRS5490RES1000mN1618000E725000,1019512,9,1.7,0.2,3.1,0.3,186546.8,363.1,0.3,4,0.2,0.3,0.2,3.4,0.2,0,0,0.2,0.2,0.2,0.2,1.4,2.4,1.7,2.4,0.3,0,0.9,4.3,97210
CRS5490RES200mN1618600E725400,1,CRS5490RES1000mN1618000E725000,0,CRS5490RES1000mN1618000E725000,1019512,6,1.2,0.1,2.1,0.2,124364.5,242.1,0.2,2.7,0.1,0.3,0.1,2.3,0.1,0,0,0.1,0.1,0.1,0.1,0.9,1.6,1.2,1.6,0.3,0,0.6,2.9,97210
CRS5490RES200mN1618600E725800,1,CRS5490RES1000mN1618000E725000,0,CRS5490RES1000mN1618000E725000,1019512,2,0.4,0,0.7,0.1,41454.8,80.7,0.1,0.9,0,0.1,0,0.8,0.1,0,0,0,0,0,0,0.3,0.6,0.4,0.6,0.1,0,0.2,1,97210
CRS5490RES200mN1618600E726400,1,CRS5490RES1000mN1618000E726000,0,CRS5490RES2000mN1618000E726000,1019534,2,0.2,0,0.7,0.1,41828.4,89.2,0.1,0.8,0,0,0,0.8,0.1,0,0,0,0.1,0.2,0.2,0.2,0.3,0.6,0.3,0.1,0,0.2,0.9,97210
CRS5490RES200mN1618600E726800,1,CRS5490RES1000mN1618000E726000,0,CRS5490RES2000mN1618000E726000,1019534,2,0.2,0,0.7,0.1,41828.4,89.2,0.1,0.8,0,0,0,0.8,0.1,0,0,0,0.1,0.2,0.2,0.2,0.3,0.6,0.3,0.1,0,0.2,0.9,97210
CRS5490RES200mN1618600E727800,1,CRS5490RES1000mN1618000E727000,1,CRS5490RES2000mN1618000E726000,398628,2.5,1,0,1.5,0.3,52730.6,106.3,0,1.6,0,0.3,0.7,0.6,0,0,0,0,0.1,0.1,0.1,0.4,0.6,0.5,0.4,0.3,0,0.5,1.6,97210
CRS5490RES200mN1618800E700800,1,CRS5490RES1000mN1618000E700000,1,CRS5490RES8000mN1616000E696000,398525,5,0.3,0.2,1.3,0.2,134334.2,186.6,0.1,1.5,0,0,0.4,1.2,0,0,0.2,0.2,0.4,0.5,0.5,0.8,0.8,0.9,0.7,0,0,0.3,1.6,97205
CRS5490RES200mN1618800E701000,1,CRS5490RES1000mN1618000E701000,0,CRS5490RES8000mN1616000E696000,1019034,5,0.3,0.2,1.3,0.2,169701.6,262.5,0.1,1.7,0,0.1,0.6,1.1,0,0,0.2,0.3,0.4,0.4,0.4,0.5,1.3,0.6,0.7,0.2,0,0.1,1.8,97205
CRS5490RES200mN1618800E701200,0,CRS5490RES1000mN1618000E701000,0,CRS5490RES8000mN1616000E696000,1019038,57,6,2,23,2,2000324.5,2864,2,24,0,0,15,11,0,0,2,0,1,2,3,10,4,15,19,1,0,0,26,97205
CRS5490RES200mN1618800E701400,1,CRS5490RES1000mN1618000E701000,0,CRS5490RES8000mN1616000E696000,1019034,5,0.3,0.2,1.3,0.2,169701.6,262.5,0.1,1.7,0,0.1,0.6,1.1,0,0,0.2,0.3,0.4,0.4,0.4,0.5,1.3,0.6,0.7,0.2,0,0.1,1.8,97205
CRS5490RES200mN1618800E701600,0,CRS5490RES1000mN1618000E701000,0,CRS5490RES8000mN1616000E696000,1019036,33,2,1,9,1,1454127.7,2080,1,11,0,0,7,5,0,0,0,0,2,0,7,4,1,10,9,0,0,0,12,97205
CRS5490RES200mN1618800E701800,0,CRS5490RES1000mN1618000E701000,0,CRS5490RES8000mN1616000E696000,1019037,44,2,2,12,1,1609663.8,2198,0,16,0,0,7,9,0,0,2,1,7,3,1,5,8,11,6,0,0,2,16,97205
CRS5490RES200mN1618800E702000,0,CRS5490RES1000mN1618000E702000,0,CRS5490RES8000mN1616000E696000,1019064,34,4,0,12,2,1384450.8,2573,0,15,0,0,8,7,0,0,1,1,0,4.5,1.5,3,5,8,8,2,0,0,15,97205
CRS5490RES200mN1618800E703000,1,CRS5490RES1000mN1618000E703000,0,CRS5490RES8000mN1616000E696000,1019073,14,2.3,0.3,4.4,0.9,326134.9,527.4,2,4.2,0.1,0.5,0.6,5,0,0,0.7,0.4,0.5,1.5,0.8,1.5,3.7,2.8,1.7,0.4,0,1.3,6.2,97229
CRS5490RES200mN1618800E703200,1,CRS5490RES1000mN1618000E703000,0,CRS5490RES8000mN1616000E696000,1019073,4,0.7,0.1,1.3,0.3,93181.4,150.7,0.6,1.2,0,0.2,0.2,1.4,0,0,0.2,0.1,0.2,0.4,0.2,0.4,1.1,0.8,0.5,0.1,0,0.4,1.8,97229
CRS5490RES200mN1618800E703800,1,CRS5490RES1000mN1618000E703000,0,CRS5490RES8000mN1616000E696000,1019073,19,3.1,0.4,6,1.3,442611.6,715.8,2.7,5.7,0.2,0.7,0.7,6.8,0,0,0.9,0.5,0.6,2,1.1,2,5.1,3.8,2.4,0.6,0,1.8,8.4,97229
CRS5490RES200mN1618800E704200,1,CRS5490RES1000mN1618000E704000,0,CRS5490RES1000mN1618000E704000,1019109,5.5,0.8,0,1.9,0.7,157623.9,347.4,0,2.8,0.2,0.3,1.5,0.8,0,0,0,0,0.1,0.2,0.3,1.1,0.4,1.4,1.7,0.3,0,0.7,2.8,97229
CRS5490RES200mN1618800E704400,0,CRS5490RES1000mN1618000E704000,0,CRS5490RES1000mN1618000E704000,1019113,75,12,1,12,4,2077690.2,2909,26,7,0,1,12,20,0,0,6,2,7,4,1,24,15,2,9,5,0,6,33,97229
CRS5490RES200mN1618800E704600,0,CRS5490RES1000mN1618000E704000,0,CRS5490RES1000mN1618000E704000,1019114,75,20,6,12,3,2482344.8,2593,26,9,0,0,7,28,0,0,7,2,7,6,5,17,17,4,9,1,0,5,35,97229
CRS5490RES200mN1618800E704800,0,CRS5490RES1000mN1618000E704000,0,CRS5490RES1000mN1618000E704000,1019124,192,62,2,41,23,4761338.2,7218,112,0,0,0,0,112,0,22,10,3.5,9.5,17,10,44,57,17,23,1,0,14,112,97229
CRS5490RES200mN1618800E705000,0,CRS5490RES1000mN1618000E705000,0,CRS5490RES1000mN1618000E705000,1019092,35,5,0,10,4,1269583.9,1701,3,14,0,0,6,11,0,0,0,1,1,2,0,5,10,7,7,2,0,1,17,97229
CRS5490RES200mN1618800E705800,1,CRS5490RES1000mN1618000E705000,0,CRS5490RES1000mN1618000E705000,1019090,1,0.1,0.1,0.2,0,35579.6,52.9,0.1,0.3,0,0,0.1,0.3,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0,0,0.4,97229
CRS5490RES200mN1618800E706000,1,CRS5490RES1000mN1618000E706000,0,CRS5490RES1000mN1618000E706000,1019138,6,0.6,0.2,1.5,0.4,134079.5,193.5,0.7,1.7,0,0.1,0.4,1.9,0,0,0.1,0.3,0.3,0.6,0.4,0.6,1.4,1.1,0.8,0.4,0,0.6,2.4,97229
CRS5490RES200mN1618800E706200,1,CRS5490RES1000mN1618000E706000,0,CRS5490RES1000mN1618000E706000,1019138,17,1.7,0.6,4.1,1.1,379891.9,548.1,2,4.7,0,0.3,1.2,5.2,0,0,0.2,0.7,0.9,1.6,1.2,1.8,4.1,3,2.3,1.2,0,1.6,6.7,97229
CRS5490RES200mN1618800E706400,1,CRS5490RES1000mN1618000E706000,0,CRS5490RES1000mN1618000E706000,1019138,8,0.8,0.3,1.9,0.5,178772.7,257.9,1,2.2,0,0.2,0.5,2.5,0,0,0.1,0.4,0.4,0.7,0.6,0.9,1.9,1.4,1.1,0.5,0,0.7,3.2,9722997209
CRS5490RES200mN1618800E706600,0,CRS5490RES1000mN1618000E706000,0,CRS5490RES1000mN1618000E706000,1019147,181,30,10,42,11,4044637.9,4589,29,46,0,7,37,31,0,0,9,2,11,9,6,30,51,20,28,15,0,16,75,97209
CRS5490RES200mN1618800E706800,1,CRS5490RES1000mN1618000E706000,0,CRS5490RES1000mN1618000E706000,1019138,24,2.5,0.8,5.8,1.5,536318,773.8,2.8,6.7,0,0.5,1.6,7.4,0,0,0.3,1.1,1.3,2.2,1.7,2.6,5.7,4.2,3.3,1.6,0,2.2,9.5,97209
CRS5490RES200mN1618800E707200,0,CRS5490RES1000mN1618000E707000,0,CRS5490RES1000mN1618000E707000,1019186,134.5,22,3,14,25,3149734.8,3997,61,2,0,0,18,45,0,0,10,5.5,14,16,9,38,21,14,5,2,0,18,63,97209
CRS5490RES200mN1618800E707400,1,CRS5490RES1000mN1618000E707000,0,CRS5490RES1000mN1618000E707000,1019172,34,3.3,3.3,10.8,1.7,968275.1,1293.7,2.5,9.1,0,0,4.2,6.6,0.8,0,0,0,1.6,5,5,0,5,7.4,7.5,2.5,0,1.7,11.6,97209
CRS5490RES200mN1618800E707600,0,CRS5490RES1000mN1618000E707000,0,CRS5490RES1000mN1618000E707000,1019176,63,10,1,22,5,1546034.9,3064,9,21,0,2,19,9,0,0,3,1,3,1,3,6,11,12,11,11,1,3,30,97209
CRS5490RES200mN1618800E707800,0,CRS5490RES1000mN1618000E707000,0,CRS5490RES1000mN1618000E707000,1019185,132,21,1,30,16,2716139.5,4853,47,15,1,0,13,48,0,0,5,1,4,8,13,15,27,32,16,11,0,24,62,97209
CRS5490RES200mN1618800E708000,0,CRS5490RES1000mN1618000E708000,0,CRS5490RES1000mN1618000E708000,1019272,246.5,47,2,1,50,4296703,8569,122,1,0,0,1,122,0,122,7,7,17,28.5,30,22,67,29,21,18,0,36,123,97209
CRS5490RES200mN1618800E708200,0,CRS5490RES1000mN1618000E708000,0,CRS5490RES1000mN1618000E708000,1019258,35,8,0,16,2,566267.4,1213.2,0,17,0,0,1,15,1,0,1,0,3,0,2,3,9,8,7,2,0,11,17,97209
CRS5490RES200mN1618800E708400,1,CRS5490RES1000mN1618000E708000,0,CRS5490RES1000mN1618000E708000,1019256,2,0.3,0.1,0.5,0.1,39210.8,71.4,0.1,0.8,0,0,0.3,0.5,0.1,0,0,0,0,0.2,0.2,0.2,0.5,0.5,0.3,0.1,0,0.4,0.9,97209
CRS5490RES200mN1618800E708600,0,CRS5490RES1000mN1618000E708000,0,CRS5490RES1000mN1618000E708000,1019259,32,9,0,13,2,601130.5,1377,7,10,0,0,9,8,0,0,0,0,0,2,4,2,4,9,7,4,0,5,17,97209
